"Ano","Pos","Pts","Rodada","Clube"
2006,3,114,1,"Náutico"
2006,3,76,2,"Guarani"
2006,3,88.6666666666667,3,"Coritiba"
2006,3,76,4,"Ituano"
2006,3,83.6,5,"Ituano"
2006,3,69.6666666666667,6,"Atlético-MG"
2006,3,76,7,"Ituano"
2006,3,66.5,8,"Náutico"
2006,3,67.5555555555556,9,"Avaí"
2006,3,64.6,10,"Náutico"
2006,3,65.6363636363636,11,"Avaí"
2006,3,60.1666666666667,12,"Sport"
2006,3,64.3076923076923,13,"Sport"
2006,3,62.4285714285714,14,"Sport"
2006,3,63.3333333333333,15,"Náutico"
2006,3,66.5,16,"Náutico"
2006,3,64.8235294117647,17,"Coritiba"
2006,3,63.3333333333333,18,"Avaí"
2006,3,60,19,"Sport"
2006,3,62.7,20,"Sport"
2006,3,65.1428571428571,21,"Sport"
2006,3,63.9090909090909,22,"Sport"
2006,3,62.7826086956522,23,"Atlético-MG"
2006,3,61.75,24,"Coritiba"
2006,3,62.32,25,"Atlético-MG"
2006,3,62.8461538461538,26,"Sport"
2006,3,63.3333333333333,27,"Atlético-MG"
2006,3,63.7857142857143,28,"Sport"
2006,3,62.8965517241379,29,"Sport"
2006,3,62.0666666666667,30,"Náutico"
2006,3,60.0645161290323,31,"América-RN"
2006,3,61.75,32,"América-RN"
2006,3,61.030303030303,33,"América-RN"
2006,3,62.5882352941176,34,"Náutico"
2006,3,64.0571428571429,35,"Náutico"
2006,3,63.3333333333333,36,"América-RN"
2006,3,64.7027027027027,37,"Náutico"
2006,3,64,38,"Náutico"
2007,3,114,1,"CRB"
2007,3,76,2,"Ceará"
2007,3,76,3,"Santa Cruz"
2007,3,66.5,4,"Brasiliense"
2007,3,76,5,"Criciúma"
2007,3,76,6,"Fortaleza"
2007,3,70.5714285714286,7,"Coritiba"
2007,3,66.5,8,"Ponte Preta"
2007,3,67.5555555555556,9,"Barueri"
2007,3,72.2,10,"Barueri"
2007,3,65.6363636363636,11,"Barueri"
2007,3,66.5,12,"Gama"
2007,3,64.3076923076923,13,"Brasiliense"
2007,3,67.8571428571429,14,"Brasiliense"
