"Ano","Pos","Pts","Rodada","Clube"
2006,13,0,1,"Brasiliense"
2006,13,38,2,"Marília"
2006,13,38,3,"CRB"
2006,13,38,4,"Portuguesa"
2006,13,45.6,5,"Ceará"
2006,13,44.3333333333333,6,"CRB"
2006,13,43.4285714285714,7,"Remo"
2006,13,47.5,8,"Ceará"
2006,13,42.2222222222222,9,"América-RN"
2006,13,49.4,10,"CRB"
2006,13,48.3636363636364,11,"CRB"
2006,13,47.5,12,"Gama"
2006,13,46.7692307692308,13,"América-RN"
2006,13,48.8571428571429,14,"Gama"
2006,13,50.6666666666667,15,"CRB"
2006,13,49.875,16,"Santo André"
2006,13,46.9411764705882,17,"Vila Nova"
2006,13,46.4444444444444,18,"Vila Nova"
2006,13,48,19,"Gama"
2006,13,49.4,20,"Paysandu"
2006,13,48.8571428571429,21,"Gama"
2006,13,51.8181818181818,22,"Guarani"
2006,13,49.5652173913044,23,"CRB"
2006,13,47.5,24,"CRB"
2006,13,48.64,25,"Marília"
2006,13,48.2307692307692,26,"CRB"
2006,13,47.8518518518519,27,"Gama"
2006,13,48.8571428571429,28,"Ituano"
2006,13,48.4827586206897,29,"Paysandu"
2006,13,46.8666666666667,30,"CRB"
2006,13,46.5806451612903,31,"Gama"
2006,13,48.6875,32,"Ituano"
2006,13,47.2121212121212,33,"Paysandu"
2006,13,46.9411764705882,34,"Remo"
2006,13,45.6,35,"Remo"
2006,13,47.5,36,"Ceará"
2006,13,47.2432432432432,37,"Avaí"
2006,13,46,38,"Avaí"
2007,13,0,1,"São Caetano"
2007,13,57,2,"Remo"
2007,13,50.6666666666667,3,"Ceará"
2007,13,57,4,"CRB"
2007,13,45.6,5,"Santa Cruz"
2007,13,44.3333333333333,6,"Ipatinga"
2007,13,43.4285714285714,7,"Santa Cruz"
2007,13,47.5,8,"CRB"
2007,13,46.4444444444444,9,"Santa Cruz"
2007,13,49.4,10,"Fortaleza"
2007,13,48.3636363636364,11,"Ipatinga"
2007,13,47.5,12,"Ipatinga"
2007,13,49.6923076923077,13,"Fortaleza"
2007,13,48.8571428571429,14,"Ponte Preta"
2007,13,48.1333333333333,15,"Ceará"
2007,13,47.5,16,"São Caetano"
2007,13,49.1764705882353,17,"Ceará"
2007,13,48.5555555555556,18,"Fortaleza"
2007,13,50,19,"Gama"
2007,13,49.4,20,"Fortaleza"
2007,13,48.8571428571429,21,"Gama"
2007,13,50.0909090909091,22,"Paulista"
2007,13,47.9130434782609,23,"Paulista"
2007,13,49.0833333333333,24,"Gama"
2007,13,48.64,25,"Paulista"
2007,13,49.6923076923077,26,"Ceará"
2007,13,50.6666666666667,27,"Fortaleza"
2007,13,50.2142857142857,28,"Ceará"
2007,13,51.1034482758621,29,"Santa Cruz"
2007,13,49.4,30,"CRB"
2007,13,50.258064516129,31,"Avaí"
2007,13,49.875,32,"Gama"
2007,13,49.5151515151515,33,"Brasiliense"
2007,13,50.2941176470588,34,"Gama"
2007,13,51.0285714285714,35,"Avaí"
2007,13,50.6666666666667,36,"Avaí"
2007,13,50.3243243243243,37,"Ponte Preta"
2007,13,51,38,"Barueri"
2008,13,0,1,"CRB"
2008,13,57,2,"Criciúma"
2008,13,38,3,"Ceará"
2008,13,38,4,"CRB"
2008,13,45.6,5,"Criciúma"
2008,13,44.3333333333333,6,"Criciúma"
2008,13,48.8571428571429,7,"Bahia"
2008,13,42.75,8,"Santo André"
2008,13,42.2222222222222,9,"Ponte Preta"
2008,13,41.8,10,"Brasiliense"
2008,13,44.9090909090909,11,"Marília"
2008,13,44.3333333333333,12,"Criciúma"
2008,13,46.7692307692308,13,"São Caetano"
2008,13,46.1428571428571,14,"Bragantino"
2008,13,45.6,15,"Bragantino"
2008,13,47.5,16,"ABC"
2008,13,44.7058823529412,17,"Gama"
2008,13,48.5555555555556,18,"ABC"
2008,13,48,19,"Gama"
2008,13,45.6,20,"Gama"
2008,13,43.4285714285714,21,"Gama"
2008,13,46.6363636363636,22,"ABC"
2008,13,44.6086956521739,23,"Gama"
2008,13,45.9166666666667,24,"Marília"
2008,13,44.08,25,"Criciúma"
2008,13,42.3846153846154,26,"Criciúma"
2008,13,42.2222222222222,27,"Fortaleza"
2008,13,44.7857142857143,28,"ABC"
2008,13,47.1724137931035,29,"ABC"
2008,13,45.6,30,"ABC"
2008,13,45.3548387096774,31,"Brasiliense"
2008,13,47.5,32,"Paraná"
2008,13,46.0606060606061,33,"Paraná"
2008,13,48.0588235294118,34,"ABC"
