"Ano","Pos","Pts","Rodada","Clube"
2006,14,0,1,"Palmeiras"
2006,14,57,2,"Juventude"
2006,14,38,3,"Corinthians"
2006,14,38,4,"Juventude"
2006,14,45.6,5,"Corinthians"
2006,14,38,6,"Atlético-PR"
2006,14,43.4285714285714,7,"Fortaleza"
2006,14,42.75,8,"Botafogo"
2006,14,42.2222222222222,9,"São Caetano"
2006,14,49.4,10,"Vasco"
2006,14,44.9090909090909,11,"Vasco"
2006,14,44.3333333333333,12,"Flamengo"
2006,14,40.9230769230769,13,"Atlético-PR"
2006,14,43.4285714285714,14,"Palmeiras"
2006,14,43.0666666666667,15,"Atlético-PR"
2006,14,45.125,16,"Ponte Preta"
2006,14,42.4705882352941,17,"Flamengo"
2006,14,46.4444444444444,18,"Ponte Preta"
2006,14,44,19,"Atlético-PR"
2006,14,45.6,20,"Flamengo"
2006,14,45.2380952380952,21,"São Caetano"
2006,14,46.6363636363636,22,"Palmeiras"
2006,14,46.2608695652174,23,"Goiás"
2006,14,47.5,24,"Palmeiras"
2006,14,47.12,25,"Corinthians"
2006,14,48.2307692307692,26,"Flamengo"
2006,14,47.8518518518519,27,"Fluminense"
2006,14,48.8571428571429,28,"Flamengo"
2006,14,48.4827586206897,29,"Palmeiras"
2006,14,46.8666666666667,30,"Palmeiras"
2006,14,46.5806451612903,31,"Corinthians"
2006,14,48.6875,32,"Corinthians"
2006,14,48.3636363636364,33,"Juventude"
2006,14,46.9411764705882,34,"Juventude"
2006,14,46.6857142857143,35,"Palmeiras"
2006,14,48.5555555555556,36,"Juventude"
2006,14,48.2702702702703,37,"Juventude"
2006,14,47,38,"Juventude"
2007,14,0,1,"América-RN"
2007,14,19,2,"Fluminense"
2007,14,38,3,"América-RN"
2007,14,38,4,"Cruzeiro"
2007,14,45.6,5,"Grêmio"
2007,14,44.3333333333333,6,"Santos"
2007,14,43.4285714285714,7,"Palmeiras"
2007,14,47.5,8,"Grêmio"
2007,14,54.8888888888889,9,"Flamengo"
2007,14,49.4,10,"Atlético-PR"
2007,14,48.3636363636364,11,"Internacional"
2007,14,53.8333333333333,12,"Corinthians"
2007,14,49.6923076923077,13,"Figueirense"
2007,14,48.8571428571429,14,"Santos"
2007,14,48.1333333333333,15,"Corinthians"
2007,14,49.875,16,"Santos"
2007,14,51.4117647058824,17,"Figueirense"
2007,14,48.5555555555556,18,"Figueirense"
2007,14,50,19,"Atlético-MG"
2007,14,49.4,20,"Fluminense"
2007,14,48.8571428571429,21,"Fluminense"
2007,14,48.3636363636364,22,"Paraná"
