"Ano","Pos","Pts","Rodada","Clube"
2006,9,38,1,"Atlético-MG"
2006,9,57,2,"Remo"
2006,9,50.6666666666667,3,"Remo"
2006,9,57,4,"Paulista"
2006,9,53.2,5,"CRB"
2006,9,50.6666666666667,6,"Gama"
2006,9,54.2857142857143,7,"Paulista"
2006,9,47.5,8,"Brasiliense"
2006,9,50.6666666666667,9,"Marília"
2006,9,53.2,10,"Gama"
2006,9,55.2727272727273,11,"Marília"
2006,9,53.8333333333333,12,"CRB"
2006,9,52.6153846153846,13,"CRB"
2006,9,51.5714285714286,14,"América-RN"
2006,9,53.2,15,"Gama"
2006,9,52.25,16,"Paysandu"
2006,9,55.8823529411765,17,"Paysandu"
2006,9,57,18,"Santo André"
2006,9,56,19,"Paulista"
2006,9,55.1,20,"Marília"
2006,9,54.2857142857143,21,"Avaí"
2006,9,53.5454545454545,22,"América-RN"
2006,9,52.8695652173913,23,"Marília"
2006,9,53.8333333333333,24,"Paysandu"
2006,9,54.72,25,"Avaí"
2006,9,54.0769230769231,26,"Santo André"
2006,9,53.4814814814815,27,"Marília"
2006,9,52.9285714285714,28,"Avaí"
2006,9,51.1034482758621,29,"Avaí"
2006,9,50.6666666666667,30,"Paysandu"
2006,9,52.7096774193548,31,"Marília"
2006,9,51.0625,32,"Avaí"
2006,9,50.6666666666667,33,"Gama"
2006,9,51.4117647058824,34,"Marília"
2006,9,53.2,35,"Marília"
2006,9,51.7222222222222,36,"Marília"
2006,9,51.3513513513513,37,"Marília"
2006,9,50,38,"Marília"
2007,9,114,1,"Ponte Preta"
2007,9,57,2,"Portuguesa"
2007,9,50.6666666666667,3,"Brasiliense"
2007,9,66.5,4,"Ceará"
2007,9,60.8,5,"Barueri"
2007,9,57,6,"Vitória"
2007,9,59.7142857142857,7,"Brasiliense"
2007,9,57,8,"Fortaleza"
2007,9,54.8888888888889,9,"Portuguesa"
2007,9,53.2,10,"Ceará"
2007,9,55.2727272727273,11,"CRB"
2007,9,53.8333333333333,12,"Portuguesa"
2007,9,52.6153846153846,13,"Ponte Preta"
2007,9,54.2857142857143,14,"Fortaleza"
2007,9,53.2,15,"CRB"
2007,9,54.625,16,"Fortaleza"
2007,9,53.6470588235294,17,"CRB"
2007,9,57,18,"Barueri"
2007,9,56,19,"Ipatinga"
