"Ano","Pos","Pts","Rodada","Clube"
2006,8,38,1,"Internacional"
2006,8,57,2,"Corinthians"
2006,8,63.3333333333333,3,"Vasco"
2006,8,57,4,"Flamengo"
2006,8,53.2,5,"Figueirense"
2006,8,63.3333333333333,6,"Juventude"
2006,8,59.7142857142857,7,"Goiás"
2006,8,57,8,"Figueirense"
2006,8,59.1111111111111,9,"Grêmio"
2006,8,57,10,"Figueirense"
2006,8,58.7272727272727,11,"Goiás"
2006,8,57,12,"Goiás"
2006,8,55.5384615384615,13,"Vasco"
2006,8,57,14,"Figueirense"
2006,8,55.7333333333333,15,"Vasco"
2006,8,54.625,16,"Grêmio"
2006,8,58.1176470588235,17,"Grêmio"
2006,8,54.8888888888889,18,"Grêmio"
2006,8,54,19,"Cruzeiro"
2006,8,57,20,"Figueirense"
2006,8,54.2857142857143,21,"Cruzeiro"
2006,8,53.5454545454545,22,"Cruzeiro"
2006,8,52.8695652173913,23,"Juventude"
2006,8,53.8333333333333,24,"Cruzeiro"
2006,8,53.2,25,"Juventude"
2006,8,52.6153846153846,26,"Figueirense"
2006,8,53.4814814814815,27,"Vasco"
2006,8,54.2857142857143,28,"Figueirense"
2006,8,55.0344827586207,29,"Cruzeiro"
2006,8,54.4666666666667,30,"Figueirense"
2006,8,55.1612903225806,31,"Cruzeiro"
2006,8,54.625,32,"Cruzeiro"
2006,8,56.4242424242424,33,"Botafogo"
2006,8,54.7647058823529,34,"Cruzeiro"
2006,8,53.2,35,"Flamengo"
2006,8,52.7777777777778,36,"Cruzeiro"
2006,8,53.4054054054054,37,"Goiás"
2006,8,55,38,"Goiás"
2007,8,114,1,"Corinthians"
2007,8,57,2,"São Paulo"
2007,8,50.6666666666667,3,"Fluminense"
2007,8,57,4,"Figueirense"
2007,8,60.8,5,"Atlético-MG"
2007,8,57,6,"Figueirense"
2007,8,59.7142857142857,7,"Atlético-PR"
2007,8,57,8,"Atlético-PR"
2007,8,59.1111111111111,9,"Palmeiras"
2007,8,60.8,10,"Flamengo"
2007,8,58.7272727272727,11,"Grêmio"
2007,8,57,12,"Grêmio"
2007,8,55.5384615384615,13,"Cruzeiro"
2007,8,54.2857142857143,14,"Vasco"
2007,8,58.2666666666667,15,"Flamengo"
2007,8,54.625,16,"Internacional"
2007,8,55.8823529411765,17,"Atlético-MG"
2007,8,57,18,"Palmeiras"
2007,8,56,19,"Grêmio"
2007,8,57,20,"Goiás"
2007,8,57.9047619047619,21,"Grêmio"
2007,8,55.2727272727273,22,"Grêmio"
2007,8,56.1739130434783,23,"Flamengo"
2007,8,58.5833333333333,24,"Palmeiras"
2007,8,56.24,25,"Flamengo"
2007,8,58.4615384615385,26,"Fluminense"
2007,8,56.2962962962963,27,"Vasco"
2007,8,57,28,"Botafogo"
2007,8,55.0344827586207,29,"Sport"
2007,8,53.2,30,"Sport"
2007,8,52.7096774193548,31,"Vasco"
2007,8,53.4375,32,"Figueirense"
2007,8,52.969696969697,33,"Botafogo"
2007,8,54.7647058823529,34,"Botafogo"
2007,8,54.2857142857143,35,"Botafogo"
2007,8,55.9444444444444,36,"Botafogo"
2007,8,55.4594594594595,37,"Internacional"
2007,8,55,38,"Atlético-MG"
2008,8,114,1,"Internacional"
2008,8,57,2,"Coritiba"
2008,8,50.6666666666667,3,"Vasco"
2008,8,47.5,4,"Coritiba"
2008,8,53.2,5,"Vitória"
2008,8,50.6666666666667,6,"Atlético-PR"
2008,8,59.7142857142857,7,"Portuguesa"
2008,8,57,8,"Portuguesa"
2008,8,50.6666666666667,9,"Atlético-PR"
2008,8,53.2,10,"Internacional"
2008,8,55.2727272727273,11,"Figueirense"
2008,8,57,12,"Internacional"
2008,8,55.5384615384615,13,"Figueirense"
2008,8,54.2857142857143,14,"Coritiba"
2008,8,55.7333333333333,15,"Internacional"
2008,8,54.625,16,"Coritiba"
2008,8,55.8823529411765,17,"Botafogo"
2008,8,59.1111111111111,18,"Botafogo"
2008,8,62,19,"Botafogo"
2008,8,60.8,20,"Coritiba"
2008,8,59.7142857142857,21,"Vitória"
2008,8,62.1818181818182,22,"Coritiba"
2008,8,61.1304347826087,23,"Coritiba"
2008,8,58.5833333333333,24,"Coritiba"
2008,8,57.76,25,"Sport"
2008,8,58.4615384615385,26,"Coritiba"
2008,8,59.1111111111111,27,"Internacional"
2008,8,58.3571428571429,28,"Goiás"
2008,8,57.6551724137931,29,"Goiás"
2008,8,58.2666666666667,30,"Coritiba"
2008,8,56.3870967741936,31,"Coritiba"
2008,8,57,32,"Internacional"
2008,8,55.2727272727273,33,"Goiás"
2008,8,54.7647058823529,34,"Botafogo"
2008,8,54.2857142857143,35,"Coritiba"
2008,8,53.8333333333333,36,"Internacional"
2008,8,54.4324324324324,37,"Coritiba"
2008,8,53,38,"Goiás"
2009,8,38,1,"Atlético-MG"
2009,8,57,2,"Palmeiras"
2009,8,50.6666666666667,3,"Grêmio"
2009,8,47.5,4,"São Paulo"
2009,8,53.2,5,"Grêmio"
2009,8,50.6666666666667,6,"Corinthians"
2009,8,54.2857142857143,7,"Santo André"
2009,8,52.25,8,"Goiás"
2009,8,59.1111111111111,9,"Grêmio Barueri"
2009,8,53.2,10,"Corinthians"
2009,8,51.8181818181818,11,"Grêmio"
2009,8,57,12,"Flamengo"
2009,8,55.5384615384615,13,"Flamengo"
2009,8,59.7142857142857,14,"Grêmio Barueri"
2009,8,55.7333333333333,15,"Avaí"
2009,8,57,16,"Vitória"
2009,8,55.8823529411765,17,"Grêmio"
2009,8,57,18,"Avaí"
2009,8,56,19,"Grêmio"
2009,8,58.9,20,"Avaí"
2009,8,57.9047619047619,21,"Grêmio Barueri"
2009,8,57,22,"Grêmio Barueri"
2009,8,54.5217391304348,23,"Grêmio"
2009,8,57,24,"Flamengo"
2009,8,56.24,25,"Avaí"
2009,8,57,26,"Vitória"
2009,8,54.8888888888889,27,"Vitória"
2009,8,54.2857142857143,28,"Vitória"
2009,8,55.0344827586207,29,"Corinthians"
2009,8,55.7333333333333,30,"Grêmio"
2009,8,53.9354838709677,31,"Grêmio"
2009,8,55.8125,32,"Goiás"
2009,8,54.1212121212121,33,"Goiás"
2009,8,54.7647058823529,34,"Corinthians"
2009,8,54.2857142857143,35,"Goiás"
2009,8,54.8888888888889,36,"Grêmio"
2009,8,55.4594594594595,37,"Goiás"
2009,8,55,38,"Grêmio"
2010,8,38,1,"Botafogo"
2010,8,57,2,"Internacional"
2010,8,63.3333333333333,3,"Cruzeiro"
2010,8,66.5,4,"São Paulo"
2010,8,60.8,5,"Santos"
2010,8,50.6666666666667,6,"Botafogo"
2010,8,48.8571428571429,7,"Botafogo"
2010,8,57,8,"Guarani"
2010,8,54.8888888888889,9,"Guarani"
2010,8,53.2,10,"Guarani"
2010,8,51.8181818181818,11,"Santos"
2010,8,53.8333333333333,12,"Flamengo"
2010,8,52.6153846153846,13,"Botafogo"
2010,8,54.2857142857143,14,"Internacional"
2010,8,53.2,15,"Cruzeiro"
2010,8,52.25,16,"Avaí"
2010,8,51.4117647058824,17,"Avaí"
2010,8,52.7777777777778,18,"Ceará"
2010,8,54,19,"Atlético-PR"
2010,8,53.2,20,"Atlético-PR"
2010,8,52.4761904761905,21,"Guarani"
2010,8,53.5454545454545,22,"Atlético-PR"
2010,8,52.8695652173913,23,"Vasco"
2010,8,53.8333333333333,24,"São Paulo"
2010,8,53.2,25,"Palmeiras"
2010,8,55.5384615384615,26,"Palmeiras"
2010,8,54.8888888888889,27,"Grêmio"
2010,8,57,28,"Grêmio"
2010,8,56.3448275862069,29,"Grêmio"
2010,8,57,30,"Botafogo"
2010,8,57.6129032258064,31,"Grêmio"
2010,8,55.8125,32,"Atlético-PR"
2010,8,57.5757575757576,33,"Atlético-PR"
2010,8,57,34,"Internacional"
2010,8,55.3714285714286,35,"Internacional"
2010,8,57,36,"Internacional"
2010,8,56.4864864864865,37,"Internacional"
2010,8,56,38,"Santos"
2011,8,114,1,"Figueirense"
2011,8,57,2,"Atlético-GO"
2011,8,76,3,"Fluminense"
2011,8,57,4,"Atlético-GO"
2011,8,53.2,5,"Atlético-GO"
2011,8,57,6,"Fluminense"
2011,8,65.1428571428571,7,"Internacional"
2011,8,57,8,"Fluminense"
2011,8,59.1111111111111,9,"Figueirense"
2011,8,57,10,"Cruzeiro"
2011,8,55.2727272727273,11,"Botafogo"
2011,8,57,12,"Cruzeiro"
2011,8,52.6153846153846,13,"Fluminense"
2011,8,51.5714285714286,14,"Internacional"
2011,8,55.7333333333333,15,"Figueirense"
2011,8,54.625,16,"Figueirense"
2011,8,53.6470588235294,17,"Fluminense"
2011,8,54.8888888888889,18,"Figueirense"
2011,8,54,19,"Internacional"
2011,8,53.2,20,"Fluminense"
2011,8,52.4761904761905,21,"Coritiba"
2011,8,55.2727272727273,22,"Internacional"
2011,8,56.1739130434783,23,"Palmeiras"
2011,8,55.4166666666667,24,"Santos"
2011,8,57.76,25,"Palmeiras"
2011,8,57,26,"Palmeiras"
2011,8,56.2962962962963,27,"Palmeiras"
2011,8,55.6428571428571,28,"Santos"
2011,8,53.7241379310345,29,"Santos"
2011,8,55.7333333333333,30,"Figueirense"
2011,8,57.6129032258064,31,"Figueirense"
2011,8,59.375,32,"Figueirense"
2011,8,57.5757575757576,33,"São Paulo"
2011,8,57,34,"Santos"
2011,8,57.5428571428571,35,"São Paulo"
2011,8,58.0555555555556,36,"Botafogo"
2011,8,57.5135135135135,37,"São Paulo"
2011,8,57,38,"Coritiba"
2012,8,38,1,"Palmeiras"
2012,8,57,2,"São Paulo"
2012,8,63.3333333333333,3,"Cruzeiro"
2012,8,57,4,"Flamengo"
2012,8,68.4,5,"Flamengo"
2012,8,57,6,"São Paulo"
2012,8,65.1428571428571,7,"Internacional"
2012,8,57,8,"Grêmio"
2012,8,63.3333333333333,9,"Ponte Preta"
2012,8,60.8,10,"Internacional"
2012,8,58.7272727272727,11,"Botafogo"
2012,8,53.8333333333333,12,"Botafogo"
2012,8,58.4615384615385,13,"Botafogo"
2012,8,62.4285714285714,14,"Cruzeiro"
2012,8,58.2666666666667,15,"Cruzeiro"
2012,8,59.375,16,"Flamengo"
2012,8,55.8823529411765,17,"São Paulo"
2012,8,57,18,"Botafogo"
2012,8,56,19,"Botafogo"
2012,8,57,20,"Flamengo"
2012,8,56.0952380952381,21,"Botafogo"
2012,8,58.7272727272727,22,"Cruzeiro"
2012,8,56.1739130434783,23,"Cruzeiro"
2012,8,53.8333333333333,24,"Cruzeiro"
2012,8,53.2,25,"Cruzeiro"
2012,8,52.6153846153846,26,"Corinthians"
2012,8,54.8888888888889,27,"Corinthians"
2012,8,52.9285714285714,28,"Corinthians"
2012,8,52.4137931034483,29,"Botafogo"
2012,8,51.9333333333333,30,"Botafogo"
2012,8,52.7096774193548,31,"Cruzeiro"
2012,8,52.25,32,"Corinthians"
2012,8,54.1212121212121,33,"Corinthians"
2012,8,55.8823529411765,34,"Corinthians"
2012,8,55.3714285714286,35,"Internacional"
2012,8,53.8333333333333,36,"Internacional"
2012,8,53.4054054054054,37,"Cruzeiro"
2012,8,53,38,"Santos"
2013,8,38,1,"Internacional"
2013,8,57,2,"Criciúma"
2013,8,50.6666666666667,3,"Internacional"
2013,8,57,4,"Fluminense"
2013,8,60.8,5,"Bahia"
2013,8,57,6,"Grêmio"
2013,8,54.2857142857143,7,"Atlético-MG"
2013,8,57,8,"Grêmio"
2013,8,54.8888888888889,9,"Vasco"
2013,8,57,10,"Grêmio"
2013,8,55.2727272727273,11,"Atlético-PR"
2013,8,57,12,"Corinthians"
2013,8,55.5384615384615,13,"Vitória"
2013,8,57,14,"Internacional"
2013,8,55.7333333333333,15,"Internacional"
2013,8,54.625,16,"Santos"
2013,8,53.6470588235294,17,"Internacional"
2013,8,54.8888888888889,18,"Goiás"
