"Ano","Pos","Pts","Rodada","Clube"
2006,16,0,1,"Cruzeiro"
2006,16,19,2,"Goiás"
2006,16,38,3,"Grêmio"
2006,16,28.5,4,"Atlético-PR"
2006,16,38,5,"Botafogo"
2006,16,31.6666666666667,6,"Paraná"
2006,16,43.4285714285714,7,"Vasco"
2006,16,42.75,8,"Vasco"
2006,16,42.2222222222222,9,"Vasco"
2006,16,38,10,"Botafogo"
2006,16,38,11,"Botafogo"
2006,16,44.3333333333333,12,"Botafogo"
2006,16,40.9230769230769,13,"Ponte Preta"
2006,16,40.7142857142857,14,"Santa Cruz"
2006,16,43.0666666666667,15,"Palmeiras"
2006,16,40.375,16,"Atlético-PR"
2006,16,40.2352941176471,17,"Atlético-PR"
2006,16,42.2222222222222,18,"Fortaleza"
2006,16,42,19,"Goiás"
2006,16,43.7,20,"Ponte Preta"
2006,16,43.4285714285714,21,"Flamengo"
2006,16,44.9090909090909,22,"São Caetano"
2006,16,44.6086956521739,23,"Flamengo"
2006,16,47.5,24,"Botafogo"
2006,16,45.6,25,"Ponte Preta"
2006,16,46.7692307692308,26,"Corinthians"
2006,16,45.037037037037,27,"Corinthians"
2006,16,44.7857142857143,28,"Ponte Preta"
2006,16,43.2413793103448,29,"Ponte Preta"
2006,16,44.3333333333333,30,"Fluminense"
2006,16,42.9032258064516,31,"Fluminense"
2006,16,42.75,32,"Fluminense"
2006,16,41.4545454545455,33,"Fluminense"
2006,16,41.3529411764706,34,"Fluminense"
2006,16,43.4285714285714,35,"Fluminense"
2006,16,43.2777777777778,36,"Fluminense"
2006,16,44.1621621621622,37,"Palmeiras"
2006,16,44,38,"Palmeiras"
2007,16,0,1,"Flamengo"
2007,16,0,2,"Internacional"
2007,16,38,3,"Figueirense"
2007,16,38,4,"Santos"
2007,16,38,5,"Flamengo"
2007,16,38,6,"Grêmio"
2007,16,38,7,"Internacional"
2007,16,38,8,"Internacional"
2007,16,33.7777777777778,9,"Internacional"
2007,16,41.8,10,"Internacional"
2007,16,44.9090909090909,11,"Atlético-PR"
2007,16,50.6666666666667,12,"Atlético-MG"
2007,16,46.7692307692308,13,"Atlético-PR"
2007,16,48.8571428571429,14,"Corinthians"
2007,16,45.6,15,"Sport"
2007,16,47.5,16,"Corinthians"
2007,16,49.1764705882353,17,"Fluminense"
2007,16,48.5555555555556,18,"Corinthians"
