"Ano","Pos","Pts","Rodada","Clube"
2006,16,0,1,"Avaí"
2006,16,19,2,"Avaí"
2006,16,25.3333333333333,3,"Avaí"
2006,16,38,4,"Marília"
2006,16,30.4,5,"Remo"
2006,16,38,6,"América-RN"
2006,16,38,7,"Ceará"
2006,16,42.75,8,"Santo André"
2006,16,42.2222222222222,9,"Paulista"
2006,16,41.8,10,"Vila Nova"
2006,16,41.4545454545455,11,"Vila Nova"
2006,16,44.3333333333333,12,"São Raimundo"
2006,16,43.8461538461538,13,"Gama"
2006,16,40.7142857142857,14,"Vila Nova"
2006,16,45.6,15,"Vila Nova"
2006,16,45.125,16,"América-RN"
2006,16,44.7058823529412,17,"Ituano"
2006,16,42.2222222222222,18,"Guarani"
2006,16,44,19,"Ituano"
2006,16,41.8,20,"Ituano"
2006,16,41.6190476190476,21,"Ituano"
2006,16,41.4545454545455,22,"Ituano"
2006,16,42.9565217391304,23,"Vila Nova"
2006,16,45.9166666666667,24,"São Raimundo"
2006,16,45.6,25,"São Raimundo"
2006,16,43.8461538461538,26,"Ituano"
2006,16,43.6296296296296,27,"Remo"
2006,16,44.7857142857143,28,"Ceará"
2006,16,45.8620689655172,29,"Vila Nova"
2006,16,44.3333333333333,30,"Vila Nova"
2006,16,42.9032258064516,31,"Remo"
2006,16,42.75,32,"Remo"
2006,16,43.7575757575758,33,"CRB"
2006,16,43.5882352941176,34,"Vila Nova"
2006,16,42.3428571428571,35,"Vila Nova"
2006,16,43.2777777777778,36,"Paysandu"
2006,16,43.1351351351351,37,"Portuguesa"
2006,16,44,38,"CRB"
2007,16,0,1,"Gama"
2007,16,57,2,"Barueri"
2007,16,38,3,"CRB"
2007,16,38,4,"Paulista"
2007,16,30.4,5,"Avaí"
2007,16,38,6,"Remo"
2007,16,38,7,"Ipatinga"
2007,16,33.25,8,"Marília"
2007,16,42.2222222222222,9,"Santo André"
2007,16,45.6,10,"Santa Cruz"
2007,16,41.4545454545455,11,"Santa Cruz"
2007,16,44.3333333333333,12,"Fortaleza"
2007,16,43.8461538461538,13,"Ceará"
2007,16,40.7142857142857,14,"Santo André"
2007,16,40.5333333333333,15,"Santo André"
2007,16,38,16,"Ituano"
2007,16,40.2352941176471,17,"Avaí"
2007,16,44.3333333333333,18,"Avaí"
2007,16,44,19,"Paulista"
2007,16,47.5,20,"Paulista"
2007,16,45.2380952380952,21,"Avaí"
2007,16,46.6363636363636,22,"São Caetano"
2007,16,46.2608695652174,23,"Santa Cruz"
2007,16,47.5,24,"Avaí"
2007,16,47.12,25,"Avaí"
2007,16,48.2307692307692,26,"São Caetano"
2007,16,47.8518518518519,27,"Avaí"
2007,16,47.5,28,"Santo André"
2007,16,47.1724137931035,29,"Santo André"
2007,16,48.1333333333333,30,"São Caetano"
2007,16,47.8064516129032,31,"São Caetano"
2007,16,47.5,32,"São Caetano"
2007,16,46.0606060606061,33,"Santa Cruz"
2007,16,46.9411764705882,34,"Santo André"
2007,16,45.6,35,"Paulista"
2007,16,47.5,36,"Gama"
2007,16,49.2972972972973,37,"Avaí"
2007,16,50,38,"Ceará"
2008,16,0,1,"América-RN"
2008,16,19,2,"CRB"
2008,16,38,3,"Marília"
2008,16,38,4,"Bahia"
2008,16,30.4,5,"CRB"
2008,16,38,6,"Ponte Preta"
2008,16,43.4285714285714,7,"Marília"
2008,16,42.75,8,"Marília"
2008,16,42.2222222222222,9,"Marília"
2008,16,38,10,"Gama"
2008,16,38,11,"Paraná"
2008,16,34.8333333333333,12,"Brasiliense"
2008,16,38,13,"Gama"
2008,16,38,14,"Gama"
2008,16,40.5333333333333,15,"Fortaleza"
2008,16,40.375,16,"Marília"
2008,16,42.4705882352941,17,"Fortaleza"
2008,16,42.2222222222222,18,"América-RN"
2008,16,40,19,"Fortaleza"
2008,16,43.7,20,"Marília"
2008,16,41.6190476190476,21,"Marília"
2008,16,39.7272727272727,22,"Paraná"
2008,16,38,23,"Fortaleza"
2008,16,41.1666666666667,24,"Criciúma"
2008,16,41.04,25,"América-RN"
2008,16,40.9230769230769,26,"América-RN"
2008,16,42.2222222222222,27,"Marília"
2008,16,40.7142857142857,28,"Fortaleza"
2008,16,41.9310344827586,29,"Gama"
2008,16,43.0666666666667,30,"Brasiliense"
2008,16,42.9032258064516,31,"Fortaleza"
2008,16,42.75,32,"Criciúma"
2008,16,42.6060606060606,33,"Marília"
2008,16,43.5882352941176,34,"América-RN"
2008,16,43.4285714285714,35,"América-RN"
2008,16,44.3333333333333,36,"Marília"
2008,16,43.1351351351351,37,"Fortaleza"
2008,16,45,38,"Fortaleza"
2009,16,0,1,"Fortaleza"
2009,16,19,2,"Vila Nova"
