"Ano","Pos","Pts","Rodada","Clube"
2006,7,114,1,"Sport"
2006,7,76,2,"Paulista"
2006,7,63.3333333333333,3,"Ceará"
2006,7,57,4,"Guarani"
2006,7,60.8,5,"Gama"
2006,7,57,6,"Paysandu"
2006,7,54.2857142857143,7,"CRB"
2006,7,52.25,8,"Gama"
2006,7,59.1111111111111,9,"Atlético-MG"
2006,7,53.2,10,"Brasiliense"
2006,7,55.2727272727273,11,"Coritiba"
2006,7,57,12,"Guarani"
2006,7,55.5384615384615,13,"Marília"
2006,7,57,14,"Paysandu"
2006,7,55.7333333333333,15,"Atlético-MG"
2006,7,54.625,16,"Atlético-MG"
2006,7,58.1176470588235,17,"Atlético-MG"
2006,7,57,18,"Brasiliense"
2006,7,58,19,"Marília"
2006,7,57,20,"CRB"
2006,7,54.2857142857143,21,"Santo André"
2006,7,55.2727272727273,22,"Marília"
2006,7,54.5217391304348,23,"Paysandu"
2006,7,57,24,"Avaí"
2006,7,56.24,25,"Brasiliense"
2006,7,58.4615384615385,26,"Coritiba"
2006,7,56.2962962962963,27,"Brasiliense"
2006,7,55.6428571428571,28,"Coritiba"
2006,7,56.3448275862069,29,"Brasiliense"
2006,7,55.7333333333333,30,"Brasiliense"
2006,7,55.1612903225806,31,"Brasiliense"
2006,7,54.625,32,"Brasiliense"
2006,7,56.4242424242424,33,"Santo André"
2006,7,54.7647058823529,34,"Brasiliense"
2006,7,56.4571428571429,35,"Brasiliense"
2006,7,54.8888888888889,36,"Brasiliense"
2006,7,56.4864864864865,37,"Santo André"
2006,7,56,38,"Santo André"
2007,7,114,1,"Barueri"
2007,7,57,2,"Santa Cruz"
2007,7,76,3,"Ipatinga"
2007,7,66.5,4,"Marília"
2007,7,60.8,5,"Ponte Preta"
2007,7,69.6666666666667,6,"Barueri"
2007,7,65.1428571428571,7,"Barueri"
2007,7,57,8,"Vitória"
2007,7,59.1111111111111,9,"Ceará"
2007,7,57,10,"Gama"
2007,7,58.7272727272727,11,"Portuguesa"
2007,7,60.1666666666667,12,"Brasiliense"
2007,7,58.4615384615385,13,"Barueri"
2007,7,57,14,"Gama"
2007,7,60.8,15,"Barueri"
2007,7,57,16,"Ponte Preta"
2007,7,60.3529411764706,17,"Barueri"
2007,7,57,18,"Ponte Preta"
2007,7,58,19,"Portuguesa"
2007,7,57,20,"CRB"
2007,7,59.7142857142857,21,"Portuguesa"
2007,7,58.7272727272727,22,"Ipatinga"
2007,7,56.1739130434783,23,"CRB"
2007,7,58.5833333333333,24,"Portuguesa"
2007,7,56.24,25,"Marília"
2007,7,55.5384615384615,26,"Ponte Preta"
2007,7,56.2962962962963,27,"Brasiliense"
2007,7,55.6428571428571,28,"Gama"
2007,7,55.0344827586207,29,"Fortaleza"
2007,7,54.4666666666667,30,"Fortaleza"
2007,7,55.1612903225806,31,"Barueri"
2007,7,53.4375,32,"Ponte Preta"
2007,7,55.2727272727273,33,"Barueri"
2007,7,54.7647058823529,34,"Ceará"
2007,7,54.2857142857143,35,"Criciúma"
2007,7,52.7777777777778,36,"Marília"
2007,7,54.4324324324324,37,"Criciúma"
2007,7,53,38,"Criciúma"
2008,7,114,1,"Bragantino"
2008,7,76,2,"Bahia"
2008,7,76,3,"Ponte Preta"
2008,7,66.5,4,"Brasiliense"
2008,7,60.8,5,"Barueri"
2008,7,57,6,"Fortaleza"
2008,7,54.2857142857143,7,"Criciúma"
2008,7,57,8,"ABC"
2008,7,54.8888888888889,9,"ABC"
2008,7,57,10,"Ceará"
2008,7,55.2727272727273,11,"Ponte Preta"
2008,7,57,12,"Ceará"
2008,7,55.5384615384615,13,"Vila Nova"
2008,7,57,14,"Santo André"
2008,7,58.2666666666667,15,"Vila Nova"
2008,7,59.375,16,"Juventude"
2008,7,60.3529411764706,17,"Barueri"
2008,7,59.1111111111111,18,"Bahia"
2008,7,58,19,"Ceará"
2008,7,57,20,"Ceará"
2008,7,57.9047619047619,21,"Juventude"
2008,7,57,22,"Ceará"
2008,7,59.4782608695652,23,"Bragantino"
2008,7,58.5833333333333,24,"Ponte Preta"
2008,7,59.28,25,"Barueri"
2008,7,58.4615384615385,26,"Ponte Preta"
2008,7,60.5185185185185,27,"Ponte Preta"
2008,7,59.7142857142857,28,"Ponte Preta"
2008,7,58.9655172413793,29,"Bragantino"
2008,7,59.5333333333333,30,"Ponte Preta"
2008,7,58.8387096774194,31,"Bragantino"
2008,7,58.1875,32,"Bragantino"
2008,7,59.8787878787879,33,"Juventude"
2008,7,58.1176470588235,34,"Juventude"
2008,7,58.6285714285714,35,"Bragantino"
2008,7,57,36,"Ponte Preta"
2008,7,56.4864864864865,37,"Vila Nova"
2008,7,57,38,"Bragantino"
2009,7,114,1,"Duque de Caxias"
2009,7,76,2,"Portuguesa"
2009,7,76,3,"Bahia"
2009,7,66.5,4,"Bahia"
2009,7,68.4,5,"América-RN"
2009,7,63.3333333333333,6,"Ipatinga"
2009,7,59.7142857142857,7,"Ipatinga"
2009,7,57,8,"América-RN"
2009,7,59.1111111111111,9,"Figueirense"
2009,7,64.6,10,"Ponte Preta"
2009,7,62.1818181818182,11,"América-RN"
2009,7,60.1666666666667,12,"Brasiliense"
2009,7,61.3846153846154,13,"Ponte Preta"
2009,7,65.1428571428571,14,"Ponte Preta"
2009,7,60.8,15,"Ponte Preta"
2009,7,59.375,16,"Ponte Preta"
2009,7,58.1176470588235,17,"Ponte Preta"
2009,7,57,18,"Portuguesa"
2009,7,58,19,"Figueirense"
2009,7,57,20,"Ponte Preta"
2009,7,56.0952380952381,21,"Portuguesa"
2009,7,57,22,"Figueirense"
2009,7,59.4782608695652,23,"Figueirense"
2009,7,57,24,"Figueirense"
2009,7,57.76,25,"Portuguesa"
2009,7,55.5384615384615,26,"Portuguesa"
2009,7,57.7037037037037,27,"Portuguesa"
2009,7,55.6428571428571,28,"São Caetano"
2009,7,55.0344827586207,29,"São Caetano"
2009,7,57,30,"São Caetano"
2009,7,56.3870967741936,31,"Ponte Preta"
2009,7,58.1875,32,"Ponte Preta"
2009,7,56.4242424242424,33,"Bragantino"
2009,7,58.1176470588235,34,"Ponte Preta"
2009,7,56.4571428571429,35,"Ponte Preta"
2009,7,54.8888888888889,36,"Ponte Preta"
2009,7,53.4054054054054,37,"Ponte Preta"
2009,7,54,38,"São Caetano"
2010,7,114,1,"Bahia"
2010,7,76,2,"Bragantino"
2010,7,63.3333333333333,3,"Bragantino"
2010,7,66.5,4,"ASA"
2010,7,60.8,5,"São Caetano"
2010,7,69.6666666666667,6,"Coritiba"
2010,7,70.5714285714286,7,"Bahia"
2010,7,71.25,8,"Coritiba"
2010,7,67.5555555555556,9,"Guaratinguetá"
2010,7,64.6,10,"Guaratinguetá"
2010,7,62.1818181818182,11,"São Caetano"
2010,7,63.3333333333333,12,"Bahia"
2010,7,61.3846153846154,13,"América-MG"
2010,7,62.4285714285714,14,"Bahia"
2010,7,65.8666666666667,15,"Ponte Preta"
2010,7,64.125,16,"América-MG"
2010,7,62.5882352941176,17,"Náutico"
2010,7,59.1111111111111,18,"São Caetano"
2010,7,60,19,"Guaratinguetá"
2010,7,58.9,20,"Náutico"
2010,7,59.7142857142857,21,"Guaratinguetá"
2010,7,57,22,"Guaratinguetá"
2010,7,56.1739130434783,23,"Portuguesa"
2010,7,55.4166666666667,24,"Duque de Caxias"
2010,7,57.76,25,"São Caetano"
2010,7,58.4615384615385,26,"Portuguesa"
2010,7,56.2962962962963,27,"Portuguesa"
2010,7,57,28,"Duque de Caxias"
2010,7,56.3448275862069,29,"Portuguesa"
2010,7,57,30,"Ponte Preta"
2010,7,55.1612903225806,31,"Duque de Caxias"
2010,7,54.625,32,"Ponte Preta"
2010,7,55.2727272727273,33,"Duque de Caxias"
2010,7,54.7647058823529,34,"Duque de Caxias"
2010,7,55.3714285714286,35,"ASA"
2010,7,54.8888888888889,36,"Paraná"
2010,7,54.4324324324324,37,"Paraná"
2010,7,53,38,"Paraná"
2011,7,38,1,"Criciúma"
2011,7,57,2,"Icasa"
2011,7,63.3333333333333,3,"Guarani"
2011,7,57,4,"Goiás"
2011,7,60.8,5,"Americana"
2011,7,57,6,"Criciúma"
2011,7,59.7142857142857,7,"Vitória"
2011,7,61.75,8,"Sport"
2011,7,59.1111111111111,9,"Sport"
2011,7,64.6,10,"ABC"
2011,7,58.7272727272727,11,"Vitória"
2011,7,63.3333333333333,12,"Náutico"
2011,7,58.4615384615385,13,"Sport"
2011,7,59.7142857142857,14,"ABC"
2011,7,58.2666666666667,15,"ABC"
2011,7,54.625,16,"Sport"
2011,7,53.6470588235294,17,"ASA"
2011,7,57,18,"Criciúma"
2011,7,56,19,"Paraná"
2011,7,57,20,"Sport"
2011,7,56.0952380952381,21,"Paraná"
2011,7,55.2727272727273,22,"Vitória"
2011,7,57.8260869565217,23,"Vitória"
2011,7,57,24,"Vitória"
2011,7,57.76,25,"Boa"
2011,7,57,26,"Vitória"
2011,7,57.7037037037037,27,"Bragantino"
2011,7,57,28,"Bragantino"
2011,7,56.3448275862069,29,"Bragantino"
2011,7,55.7333333333333,30,"Vitória"
2011,7,55.1612903225806,31,"Bragantino"
2011,7,57,32,"Criciúma"
2011,7,56.4242424242424,33,"Criciúma"
2011,7,57,34,"Sport"
2011,7,56.4571428571429,35,"Sport"
2011,7,55.9444444444444,36,"Boa"
2011,7,57.5135135135135,37,"Boa"
2011,7,57,38,"Boa"
2012,7,114,1,"Vitória"
2012,7,76,2,"ASA"
2012,7,50.6666666666667,3,"Vitória"
2012,7,66.5,4,"Goiás"
2012,7,53.2,5,"São Caetano"
2012,7,63.3333333333333,6,"Avaí"
2012,7,59.7142857142857,7,"São Caetano"
2012,7,57,8,"Paraná"
2012,7,63.3333333333333,9,"São Caetano"
2012,7,57,10,"Paraná"
2012,7,62.1818181818182,11,"Joinville"
2012,7,57,12,"Joinville"
2012,7,61.3846153846154,13,"Joinville"
2012,7,65.1428571428571,14,"Joinville"
2012,7,65.8666666666667,15,"América-MG"
2012,7,61.75,16,"América-MG"
2012,7,60.3529411764706,17,"América-RN"
2012,7,63.3333333333333,18,"Avaí"
2012,7,62,19,"América-RN"
2012,7,62.7,20,"Avaí"
2012,7,59.7142857142857,21,"América-MG"
2012,7,58.7272727272727,22,"América-MG"
2012,7,61.1304347826087,23,"América-MG"
2012,7,60.1666666666667,24,"Ceará"
2012,7,62.32,25,"Ceará"
2012,7,59.9230769230769,26,"Ceará"
2012,7,60.5185185185185,27,"Avaí"
2012,7,58.3571428571429,28,"Avaí"
2012,7,60.2758620689655,29,"Avaí"
2012,7,58.2666666666667,30,"Avaí"
2012,7,56.3870967741936,31,"América-MG"
2012,7,58.1875,32,"América-MG"
2012,7,57.5757575757576,33,"América-MG"
2012,7,58.1176470588235,34,"Avaí"
2012,7,59.7142857142857,35,"Avaí"
2012,7,61.2222222222222,36,"Avaí"
2012,7,59.5675675675676,37,"Avaí"
2012,7,59,38,"Avaí"
2013,7,114,1,"Palmeiras"
2013,7,76,2,"Ceará"
2013,7,63.3333333333333,3,"Ceará"
2013,7,57,4,"Sport"
2013,7,60.8,5,"Oeste"
2013,7,63.3333333333333,6,"Paraná"
2013,7,59.7142857142857,7,"Paraná"
2013,7,57,8,"Paraná"
2013,7,59.1111111111111,9,"Bragantino"
2013,7,57,10,"América-MG"
2013,7,58.7272727272727,11,"Joinville"
2013,7,60.1666666666667,12,"América-MG"
2013,7,61.3846153846154,13,"Joinville"
2013,7,59.7142857142857,14,"América-MG"
2013,7,58.2666666666667,15,"Boa"
2013,7,57,16,"Joinville"
2013,7,60.3529411764706,17,"América-MG"
2013,7,61.2222222222222,18,"Avaí"
2013,7,60,19,"Avaí"
2013,7,58.9,20,"Avaí"
2013,7,57.9047619047619,21,"Boa"
2013,7,58.7272727272727,22,"América-MG"
2013,7,57.8260869565217,23,"Boa"
2013,7,58.5833333333333,24,"Avaí"
2013,7,57.76,25,"Avaí"
2013,7,57,26,"Figueirense"
2013,7,59.1111111111111,27,"Joinville"
2013,7,58.3571428571429,28,"Icasa"
2013,7,57.6551724137931,29,"Icasa"
2013,7,59.5333333333333,30,"América-MG"
2013,7,57.6129032258064,31,"Icasa"
2013,7,58.1875,32,"Joinville"
2013,7,58.7272727272727,33,"Paraná"
2013,7,58.1176470588235,34,"Figueirense"
2013,7,57.5428571428571,35,"Joinville"
2013,7,59.1111111111111,36,"América-MG"
2013,7,57.5135135135135,37,"Joinville"
2013,7,59,38,"Ceará"
2014,7,38,1,"ABC"
2014,7,57,2,"América-RN"
2014,7,50.6666666666667,3,"Vasco"
2014,7,57,4,"Luverdense"
2014,7,53.2,5,"América-RN"
2014,7,63.3333333333333,6,"Ponte Preta"
2014,7,54.2857142857143,7,"América-RN"
2014,7,61.75,8,"Ponte Preta"
2014,7,59.1111111111111,9,"Vasco"
2014,7,60.8,10,"Sampaio Corrêa"
2014,7,58.7272727272727,11,"Avaí"
2014,7,63.3333333333333,12,"Avaí"
2014,7,61.3846153846154,13,"Luverdense"
2014,7,62.4285714285714,14,"Sampaio Corrêa"
2014,7,58.2666666666667,15,"Sampaio Corrêa"
2014,7,59.375,16,"Atlético-GO"
2014,7,60.3529411764706,17,"Luverdense"
2014,7,59.1111111111111,18,"Ponte Preta"
2014,7,60,19,"Santa Cruz"
2014,7,58.9,20,"Luverdense"
2014,7,59.7142857142857,21,"Santa Cruz"
2014,7,58.7272727272727,22,"Náutico"
2014,7,56.1739130434783,23,"Luverdense"
2014,7,57,24,"América-MG"
2014,7,56.24,25,"América-MG"
2014,7,58.4615384615385,26,"América-MG"
2014,7,57.7037037037037,27,"Náutico"
2014,7,55.6428571428571,28,"Boa"
2014,7,56.3448275862069,29,"Sampaio Corrêa"
2014,7,57,30,"Santa Cruz"
2014,7,57.6129032258064,31,"Boa"
2014,7,58.1875,32,"Atlético-GO"
2014,7,57.5757575757576,33,"Boa"
2014,7,58.1176470588235,34,"Santa Cruz"
2014,7,57.5428571428571,35,"Avaí"
2014,7,58.0555555555556,36,"América-MG"
2014,7,59.5675675675676,37,"América-MG"
2014,7,59,38,"Atlético-GO"
2015,7,114,1,"Náutico"
2015,7,57,2,"Ceará"
2015,7,50.6666666666667,3,"América-MG"
2015,7,66.5,4,"ABC"
2015,7,68.4,5,"Paysandu"
2015,7,69.6666666666667,6,"Bahia"
2015,7,70.5714285714286,7,"Macaé"
2015,7,71.25,8,"Bahia"
