"Ano","Pos","Pts","Rodada","Clube"
2006,2,114,1,"Ponte Preta"
2006,2,76,2,"Figueirense"
2006,2,88.6666666666667,3,"Fluminense"
2006,2,95,4,"Fluminense"
2006,2,98.8,5,"Internacional"
2006,2,82.3333333333333,6,"Santos"
2006,2,86.8571428571428,7,"Fluminense"
2006,2,80.75,8,"Cruzeiro"
2006,2,80.2222222222222,9,"Fluminense"
2006,2,79.8,10,"Internacional"
2006,2,82.9090909090909,11,"Internacional"
2006,2,79.1666666666667,12,"Cruzeiro"
2006,2,73.0769230769231,13,"Cruzeiro"
2006,2,70.5714285714286,14,"Internacional"
2006,2,68.4,15,"Paraná"
2006,2,68.875,16,"Internacional"
2006,2,71.5294117647059,17,"Internacional"
2006,2,69.6666666666667,18,"Internacional"
2006,2,68,19,"Internacional"
2006,2,66.5,20,"Santos"
2006,2,66.9523809523809,21,"Internacional"
2006,2,69.0909090909091,22,"Internacional"
2006,2,71.0434782608696,23,"Internacional"
2006,2,68.0833333333333,24,"Internacional"
2006,2,68.4,25,"Grêmio"
2006,2,65.7692307692308,26,"Grêmio"
2006,2,67.5555555555556,27,"Grêmio"
2006,2,66.5,28,"Santos"
2006,2,66.8275862068966,29,"Grêmio"
2006,2,67.1333333333333,30,"Internacional"
2006,2,68.6451612903226,31,"Internacional"
2006,2,70.0625,32,"Internacional"
2006,2,71.3939393939394,33,"Internacional"
2006,2,70.4117647058824,34,"Internacional"
2006,2,71.6571428571429,35,"Internacional"
2006,2,69.6666666666667,36,"Internacional"
2006,2,70.8648648648649,37,"Internacional"
2006,2,69,38,"Internacional"
2007,2,114,1,"Sport"
2007,2,114,2,"Paraná"
2007,2,88.6666666666667,3,"Corinthians"
2007,2,85.5,4,"Paraná"
2007,2,83.6,5,"Botafogo"
2007,2,76,6,"Corinthians"
2007,2,76,7,"Botafogo"
2007,2,71.25,8,"Goiás"
2007,2,71.7777777777778,9,"São Paulo"
2007,2,72.2,10,"Goiás"
2007,2,65.6363636363636,11,"Goiás"
2007,2,63.3333333333333,12,"Goiás"
2007,2,64.3076923076923,13,"Paraná"
2007,2,65.1428571428571,14,"São Paulo"
2007,2,68.4,15,"São Paulo"
2007,2,71.25,16,"São Paulo"
2007,2,71.5294117647059,17,"Botafogo"
2007,2,67.5555555555556,18,"Botafogo"
2007,2,66,19,"Botafogo"
2007,2,66.5,20,"Cruzeiro"
2007,2,68.7619047619048,21,"Cruzeiro"
2007,2,67.3636363636364,22,"Cruzeiro"
2007,2,69.3913043478261,23,"Cruzeiro"
2007,2,66.5,24,"Cruzeiro"
2007,2,68.4,25,"Cruzeiro"
2007,2,70.1538461538462,26,"Cruzeiro"
2007,2,71.7777777777778,27,"Cruzeiro"
2007,2,69.2142857142857,28,"Cruzeiro"
2007,2,66.8275862068966,29,"Cruzeiro"
2007,2,65.8666666666667,30,"Cruzeiro"
2007,2,64.9677419354839,31,"Cruzeiro"
2007,2,64.125,32,"Palmeiras"
2007,2,63.3333333333333,33,"Santos"
2007,2,64.8235294117647,34,"Santos"
2007,2,64.0571428571429,35,"Santos"
2007,2,62.2777777777778,36,"Santos"
2007,2,63.6756756756757,37,"Santos"
2007,2,62,38,"Santos"
2008,2,114,1,"Botafogo"
2008,2,114,2,"Cruzeiro"
2008,2,88.6666666666667,3,"Flamengo"
2008,2,95,4,"Flamengo"
2008,2,98.8,5,"Cruzeiro"
2008,2,82.3333333333333,6,"Grêmio"
2008,2,86.8571428571428,7,"Grêmio"
2008,2,80.75,8,"Grêmio"
2008,2,71.7777777777778,9,"Cruzeiro"
2008,2,76,10,"Vitória"
2008,2,72.5454545454545,11,"Cruzeiro"
2008,2,76,12,"Cruzeiro"
2008,2,73.0769230769231,13,"Grêmio"
2008,2,73.2857142857143,14,"Flamengo"
2008,2,70.9333333333333,15,"Flamengo"
2008,2,71.25,16,"Cruzeiro"
