"Ano","Pos","Pts","Rodada","Clube"
2006,14,0,1,"CRB"
2006,14,38,2,"São Raimundo"
2006,14,38,3,"Marília"
2006,14,38,4,"Remo"
2006,14,30.4,5,"Brasiliense"
2006,14,44.3333333333333,6,"Guarani"
2006,14,43.4285714285714,7,"Marília"
2006,14,42.75,8,"América-RN"
2006,14,42.2222222222222,9,"Vila Nova"
2006,14,49.4,10,"Paulista"
2006,14,44.9090909090909,11,"América-RN"
2006,14,47.5,12,"Atlético-MG"
2006,14,46.7692307692308,13,"Paulista"
2006,14,48.8571428571429,14,"Santo André"
2006,14,50.6666666666667,15,"Guarani"
2006,14,47.5,16,"Guarani"
2006,14,46.9411764705882,17,"Gama"
2006,14,44.3333333333333,18,"Gama"
2006,14,46,19,"Guarani"
2006,14,45.6,20,"Guarani"
2006,14,48.8571428571429,21,"Guarani"
2006,14,46.6363636363636,22,"Gama"
2006,14,49.5652173913044,23,"Guarani"
2006,14,47.5,24,"Guarani"
2006,14,45.6,25,"CRB"
2006,14,48.2307692307692,26,"Vila Nova"
2006,14,47.8518518518519,27,"Vila Nova"
2006,14,46.1428571428571,28,"Gama"
2006,14,48.4827586206897,29,"Ituano"
2006,14,46.8666666666667,30,"Ituano"
2006,14,46.5806451612903,31,"Ituano"
2006,14,48.6875,32,"Ceará"
2006,14,47.2121212121212,33,"Ceará"
2006,14,45.8235294117647,34,"Paysandu"
2006,14,45.6,35,"Ceará"
2006,14,45.3888888888889,36,"Remo"
2006,14,46.2162162162162,37,"Ceará"
2006,14,45,38,"Portuguesa"
2007,14,0,1,"Remo"
2007,14,57,2,"Gama"
2007,14,38,3,"Portuguesa"
2007,14,57,4,"Ipatinga"
2007,14,45.6,5,"Santo André"
2007,14,38,6,"Portuguesa"
2007,14,38,7,"Remo"
2007,14,47.5,8,"Ipatinga"
2007,14,42.2222222222222,9,"Marília"
2007,14,49.4,10,"Ipatinga"
2007,14,48.3636363636364,11,"Ceará"
2007,14,44.3333333333333,12,"Avaí"
2007,14,49.6923076923077,13,"São Caetano"
2007,14,46.1428571428571,14,"Avaí"
2007,14,48.1333333333333,15,"Ipatinga"
2007,14,45.125,16,"Ceará"
2007,14,49.1764705882353,17,"Gama"
2007,14,48.5555555555556,18,"São Caetano"
2007,14,48,19,"São Caetano"
2007,14,49.4,20,"Gama"
2007,14,47.0476190476191,21,"Fortaleza"
2007,14,46.6363636363636,22,"Fortaleza"
2007,14,46.2608695652174,23,"Santo André"
2007,14,49.0833333333333,24,"Santa Cruz"
2007,14,48.64,25,"São Caetano"
2007,14,49.6923076923077,26,"Avaí"
2007,14,50.6666666666667,27,"São Caetano"
2007,14,50.2142857142857,28,"São Caetano"
2007,14,49.7931034482759,29,"CRB"
2007,14,49.4,30,"Santa Cruz"
2007,14,49.0322580645161,31,"CRB"
2007,14,49.875,32,"Avaí"
2007,14,49.5151515151515,33,"Avaí"
2007,14,49.1764705882353,34,"CRB"
2007,14,51.0285714285714,35,"São Caetano"
2007,14,49.6111111111111,36,"CRB"
2007,14,49.2972972972973,37,"Gama"
2007,14,51,38,"Santo André"
2008,14,0,1,"Vila Nova"
2008,14,57,2,"Ponte Preta"
2008,14,38,3,"Santo André"
2008,14,38,4,"Santo André"
2008,14,45.6,5,"Ponte Preta"
2008,14,44.3333333333333,6,"Bragantino"
2008,14,43.4285714285714,7,"Bragantino"
2008,14,42.75,8,"Bragantino"
2008,14,42.2222222222222,9,"Gama"
2008,14,41.8,10,"Paraná"
2008,14,38,11,"Brasiliense"
2008,14,44.3333333333333,12,"Paraná"
2008,14,46.7692307692308,13,"Bragantino"
2008,14,46.1428571428571,14,"Marília"
2008,14,43.0666666666667,15,"Paraná"
2008,14,40.375,16,"Gama"
2008,14,44.7058823529412,17,"ABC"
2008,14,48.5555555555556,18,"Marília"
2008,14,46,19,"Marília"
2008,14,43.7,20,"Fortaleza"
2008,14,41.6190476190476,21,"Fortaleza"
2008,14,39.7272727272727,22,"Fortaleza"
2008,14,42.9565217391304,23,"Criciúma"
2008,14,44.3333333333333,24,"Gama"
2008,14,44.08,25,"Gama"
2008,14,42.3846153846154,26,"Gama"
2008,14,42.2222222222222,27,"Criciúma"
2008,14,43.4285714285714,28,"Gama"
2008,14,43.2413793103448,29,"Fortaleza"
2008,14,43.0666666666667,30,"Fortaleza"
2008,14,45.3548387096774,31,"Paraná"
2008,14,47.5,32,"ABC"
2008,14,46.0606060606061,33,"ABC"
2008,14,44.7058823529412,34,"Paraná"
