"Ano","Pos","Pts","Rodada","Clube"
2006,18,0,1,"Fortaleza"
2006,18,19,2,"Santa Cruz"
2006,18,25.3333333333333,3,"Goiás"
2006,18,28.5,4,"Grêmio"
2006,18,30.4,5,"Grêmio"
2006,18,31.6666666666667,6,"Botafogo"
2006,18,32.5714285714286,7,"Paraná"
2006,18,38,8,"Ponte Preta"
2006,18,38,9,"Botafogo"
2006,18,34.2,10,"Corinthians"
2006,18,31.0909090909091,11,"Corinthians"
2006,18,31.6666666666667,12,"Palmeiras"
2006,18,35.0769230769231,13,"Santa Cruz"
2006,18,38,14,"Flamengo"
2006,18,40.5333333333333,15,"Santa Cruz"
2006,18,38,16,"Santa Cruz"
2006,18,38,17,"Fortaleza"
2006,18,40.1111111111111,18,"Atlético-PR"
2006,18,40,19,"Corinthians"
2006,18,38,20,"Corinthians"
2006,18,41.6190476190476,21,"Corinthians"
2006,18,41.4545454545455,22,"Ponte Preta"
2006,18,42.9565217391304,23,"São Caetano"
2006,18,41.1666666666667,24,"São Caetano"
2006,18,39.52,25,"São Caetano"
2006,18,38,26,"São Caetano"
2006,18,38,27,"Fortaleza"
2006,18,36.6428571428571,28,"Fortaleza"
2006,18,36.6896551724138,29,"Fortaleza"
2006,18,35.4666666666667,30,"Fortaleza"
2006,18,38,31,"Fortaleza"
2006,18,36.8125,32,"Fortaleza"
2006,18,35.6969696969697,33,"Fortaleza"
2006,18,36.8823529411765,34,"São Caetano"
2006,18,39.0857142857143,35,"São Caetano"
2006,18,38,36,"São Caetano"
2006,18,36.972972972973,37,"São Caetano"
2006,18,38,38,"Fortaleza"
2007,18,0,1,"Figueirense"
2007,18,0,2,"Figueirense"
2007,18,12.6666666666667,3,"Cruzeiro"
2007,18,28.5,4,"Goiás"
2007,18,30.4,5,"Sport"
2007,18,31.6666666666667,6,"Sport"
2007,18,27.1428571428571,7,"Sport"
2007,18,33.25,8,"Juventude"
2007,18,29.5555555555556,9,"Juventude"
2007,18,38,10,"Juventude"
2007,18,38,11,"Juventude"
2007,18,34.8333333333333,12,"Juventude"
2007,18,40.9230769230769,13,"Juventude"
2007,18,38,14,"Juventude"
2007,18,38,15,"Juventude"
2007,18,35.625,16,"Juventude"
2007,18,38,17,"Náutico"
2007,18,42.2222222222222,18,"Náutico"
2007,18,40,19,"Náutico"
2007,18,38,20,"Náutico"
2007,18,36.1904761904762,21,"Náutico"
2007,18,34.5454545454545,22,"Náutico"
2007,18,38,23,"Juventude"
2007,18,41.1666666666667,24,"Juventude"
2007,18,41.04,25,"Náutico"
