"Ano","Pos","Pts","Rodada","Clube"
2006,3,114,1,"Fluminense"
2006,3,76,2,"Santos"
2006,3,88.6666666666667,3,"Internacional"
2006,3,95,4,"Internacional"
2006,3,76,5,"Cruzeiro"
2006,3,82.3333333333333,6,"Internacional"
2006,3,86.8571428571428,7,"Internacional"
2006,3,80.75,8,"Santos"
2006,3,76,9,"Cruzeiro"
2006,3,76,10,"São Paulo"
2006,3,79.4545454545455,11,"São Paulo"
2006,3,76,12,"Internacional"
2006,3,73.0769230769231,13,"Internacional"
2006,3,67.8571428571429,14,"Cruzeiro"
2006,3,68.4,15,"Santos"
2006,3,66.5,16,"Paraná"
2006,3,69.2941176470588,17,"Santos"
2006,3,65.4444444444444,18,"Paraná"
2006,3,64,19,"Santos"
2006,3,64.6,20,"Internacional"
2006,3,63.3333333333333,21,"Santos"
2006,3,65.6363636363636,22,"Santos"
2006,3,64.4347826086957,23,"Santos"
2006,3,66.5,24,"Grêmio"
2006,3,65.36,25,"Internacional"
2006,3,64.3076923076923,26,"Internacional"
2006,3,64.7407407407407,27,"Santos"
2006,3,65.1428571428571,28,"Grêmio"
2006,3,65.5172413793103,29,"Internacional"
2006,3,65.8666666666667,30,"Santos"
2006,3,67.4193548387097,31,"Santos"
2006,3,65.3125,32,"Santos"
2006,3,63.3333333333333,33,"Santos"
2006,3,64.8235294117647,34,"Grêmio"
2006,3,66.2285714285714,35,"Grêmio"
2006,3,67.5555555555556,36,"Grêmio"
2006,3,68.8108108108108,37,"Grêmio"
2006,3,67,38,"Grêmio"
2007,3,114,1,"Paraná"
2007,3,114,2,"Corinthians"
2007,3,88.6666666666667,3,"Palmeiras"
2007,3,76,4,"Corinthians"
2007,3,83.6,5,"Corinthians"
2007,3,69.6666666666667,6,"Vasco"
2007,3,76,7,"Paraná"
2007,3,71.25,8,"Paraná"
2007,3,67.5555555555556,9,"Goiás"
2007,3,64.6,10,"São Paulo"
2007,3,65.6363636363636,11,"Flamengo"
2007,3,60.1666666666667,12,"Cruzeiro"
2007,3,61.3846153846154,13,"São Paulo"
2007,3,65.1428571428571,14,"Grêmio"
2007,3,63.3333333333333,15,"Grêmio"
2007,3,61.75,16,"Vasco"
2007,3,60.3529411764706,17,"Vasco"
2007,3,63.3333333333333,18,"Vasco"
2007,3,64,19,"Cruzeiro"
2007,3,64.6,20,"Vasco"
2007,3,66.9523809523809,21,"Botafogo"
2007,3,65.6363636363636,22,"Vasco"
2007,3,64.4347826086957,23,"Vasco"
2007,3,61.75,24,"Santos"
2007,3,63.84,25,"Santos"
2007,3,61.3846153846154,26,"Santos"
2007,3,61.9259259259259,27,"Grêmio"
2007,3,63.7857142857143,28,"Grêmio"
2007,3,62.8965517241379,29,"Santos"
2007,3,64.6,30,"Santos"
2007,3,63.741935483871,31,"Santos"
2007,3,62.9375,32,"Cruzeiro"
2007,3,63.3333333333333,33,"Palmeiras"
2007,3,61.4705882352941,34,"Flamengo"
2007,3,61.8857142857143,35,"Cruzeiro"
2007,3,61.2222222222222,36,"Flamengo"
2007,3,62.6486486486487,37,"Flamengo"
2007,3,61,38,"Flamengo"
2008,3,114,1,"Coritiba"
2008,3,76,2,"Flamengo"
2008,3,88.6666666666667,3,"Grêmio"
2008,3,85.5,4,"Náutico"
2008,3,76,5,"Náutico"
2008,3,82.3333333333333,6,"Cruzeiro"
2008,3,86.8571428571428,7,"Cruzeiro"
2008,3,80.75,8,"Cruzeiro"
2008,3,71.7777777777778,9,"Grêmio"
2008,3,68.4,10,"Cruzeiro"
2008,3,72.5454545454545,11,"Grêmio"
2008,3,69.6666666666667,12,"Grêmio"
2008,3,70.1538461538462,13,"Cruzeiro"
2008,3,70.5714285714286,14,"Vitória"
2008,3,68.4,15,"Cruzeiro"
2008,3,68.875,16,"Vitória"
2008,3,69.2941176470588,17,"Palmeiras"
2008,3,71.7777777777778,18,"Palmeiras"
2008,3,68,19,"Palmeiras"
2008,3,70.3,20,"Palmeiras"
2008,3,66.9523809523809,21,"Botafogo"
2008,3,67.3636363636364,22,"Cruzeiro"
2008,3,66.0869565217391,23,"Cruzeiro"
2008,3,68.0833333333333,24,"Palmeiras"
2008,3,65.36,25,"Cruzeiro"
2008,3,67.2307692307692,26,"Cruzeiro"
2008,3,64.7407407407407,27,"Cruzeiro"
2008,3,66.5,28,"Cruzeiro"
2008,3,68.1379310344828,29,"Cruzeiro"
2008,3,69.6666666666667,30,"Palmeiras"
2008,3,67.4193548387097,31,"Cruzeiro"
2008,3,68.875,32,"Cruzeiro"
2008,3,69.0909090909091,33,"Grêmio"
2008,3,68.1764705882353,34,"Cruzeiro"
2008,3,68.4,35,"Flamengo"
2008,3,67.5555555555556,36,"Cruzeiro"
2008,3,66.7567567567568,37,"Palmeiras"
2008,3,67,38,"Cruzeiro"
2009,3,114,1,"Palmeiras"
2009,3,76,2,"Náutico"
2009,3,88.6666666666667,3,"Atlético-MG"
2009,3,76,4,"Santos"
2009,3,68.4,5,"Vitória"
2009,3,69.6666666666667,6,"Palmeiras"
2009,3,70.5714285714286,7,"Vitória"
2009,3,76,8,"Vitória"
2009,3,67.5555555555556,9,"Vitória"
2009,3,72.2,10,"Vitória"
2009,3,76,11,"Palmeiras"
2009,3,72.8333333333333,12,"Internacional"
2009,3,70.1538461538462,13,"Internacional"
2009,3,65.1428571428571,14,"Vitória"
2009,3,68.4,15,"Internacional"
2009,3,68.875,16,"Goiás"
2009,3,69.2941176470588,17,"Internacional"
2009,3,67.5555555555556,18,"Goiás"
2009,3,70,19,"Goiás"
2009,3,68.4,20,"São Paulo"
2009,3,66.9523809523809,21,"Internacional"
2009,3,65.6363636363636,22,"Goiás"
2009,3,66.0869565217391,23,"São Paulo"
2009,3,68.0833333333333,24,"São Paulo"
2009,3,65.36,25,"Internacional"
2009,3,65.7692307692308,26,"São Paulo"
2009,3,66.1481481481482,27,"Atlético-MG"
2009,3,63.7857142857143,28,"Internacional"
2009,3,62.8965517241379,29,"Internacional"
2009,3,63.3333333333333,30,"Atlético-MG"
