"Ano","Pos","Pts","Rodada","Clube"
2006,20,0,1,"Vila Nova"
2006,20,0,2,"Vila Nova"
2006,20,0,3,"Vila Nova"
2006,20,0,4,"Vila Nova"
2006,20,15.2,5,"Santo André"
2006,20,19,6,"São Raimundo"
2006,20,32.5714285714286,7,"São Raimundo"
2006,20,33.25,8,"Vila Nova"
2006,20,33.7777777777778,9,"Portuguesa"
2006,20,30.4,10,"Portuguesa"
2006,20,31.0909090909091,11,"Remo"
2006,20,28.5,12,"Remo"
2006,20,26.3076923076923,13,"Remo"
2006,20,24.4285714285714,14,"Remo"
2006,20,22.8,15,"Remo"
2006,20,28.5,16,"Remo"
2006,20,26.8235294117647,17,"Remo"
2006,20,25.3333333333333,18,"Remo"
2006,20,30,19,"Ceará"
2006,20,28.5,20,"Remo"
2006,20,32.5714285714286,21,"Remo"
2006,20,32.8181818181818,22,"Remo"
2006,20,36.3478260869565,23,"Remo"
2006,20,36.4166666666667,24,"Ceará"
2006,20,36.48,25,"Ceará"
2006,20,35.0769230769231,26,"Portuguesa"
2006,20,38,27,"Portuguesa"
2006,20,40.7142857142857,28,"Portuguesa"
2006,20,39.3103448275862,29,"Portuguesa"
2006,20,41.8,30,"Portuguesa"
2006,20,41.6774193548387,31,"Portuguesa"
2006,20,40.375,32,"Portuguesa"
2006,20,40.3030303030303,33,"Portuguesa"
2006,20,40.2352941176471,34,"Portuguesa"
2006,20,40.1714285714286,35,"São Raimundo"
2006,20,40.1111111111111,36,"Guarani"
2006,20,41.0810810810811,37,"São Raimundo"
2006,20,42,38,"Vila Nova"
2007,20,0,1,"Avaí"
2007,20,0,2,"Santo André"
2007,20,0,3,"Ituano"
2007,20,0,4,"Ituano"
2007,20,22.8,5,"Remo"
2007,20,25.3333333333333,6,"Paulista"
2007,20,21.7142857142857,7,"Avaí"
2007,20,28.5,8,"Ituano"
2007,20,25.3333333333333,9,"Ituano"
2007,20,22.8,10,"Ituano"
2007,20,31.0909090909091,11,"Paulista"
2007,20,28.5,12,"Paulista"
2007,20,29.2307692307692,13,"Ituano"
2007,20,27.1428571428571,14,"Ituano"
2007,20,32.9333333333333,15,"Paulista"
2007,20,33.25,16,"Remo"
2007,20,35.7647058823529,17,"Ituano"
2007,20,33.7777777777778,18,"Ituano"
2007,20,34,19,"Ituano"
2007,20,32.3,20,"Ituano"
2007,20,32.5714285714286,21,"Ituano"
2007,20,31.0909090909091,22,"Ituano"
2007,20,31.3913043478261,23,"Ituano"
2007,20,30.0833333333333,24,"Ituano"
2007,20,30.4,25,"Ituano"
2007,20,30.6923076923077,26,"Ituano"
2007,20,29.5555555555556,27,"Ituano"
2007,20,28.5,28,"Ituano"
2007,20,28.8275862068966,29,"Ituano"
2007,20,31.6666666666667,30,"Ituano"
2007,20,30.6451612903226,31,"Ituano"
2007,20,33.25,32,"Ituano"
2007,20,33.3939393939394,33,"Ituano"
2007,20,32.4117647058824,34,"Ituano"
2007,20,32.5714285714286,35,"Ituano"
2007,20,34.8333333333333,36,"Ituano"
2007,20,33.8918918918919,37,"Ituano"
2007,20,33,38,"Ituano"
2008,20,0,1,"Ponte Preta"
2008,20,0,2,"Paraná"
2008,20,0,3,"Gama"
2008,20,0,4,"Gama"
2008,20,22.8,5,"Paraná"
